Customer_ID,Contract,Tenure_in_Months,Monthly_Charge,Total_Revenue,Churn_Risk_Score
78962-TAM,Month-to-Month,6,55.15,364.78,0.5179376672026643
33077-BIH,Month-to-Month,7,30.15,392.2,0.5179287332324134
89415-WES,Month-to-Month,23,29.3,355.9,0.5174026682405726
86395-PUN,Month-to-Month,2,88.85,3475.23,0.5168796396075218
59594-TAM,Month-to-Month,27,68.6,1561.15,0.516454940363001
67756-WES,Month-to-Month,20,59.45,422.88,0.5164339775251029
48700-KAR,Month-to-Month,12,87.9,1935.38,0.5159141274316394
49018-MAH,Month-to-Month,1,77.8,1687.58,0.5158481345505421
97688-TAM,Month-to-Month,29,94.65,9139.19,0.5157443399086209
48731-TAM,Month-to-Month,27,54.85,409.67,0.5152475813146075
67547-GUJ,Month-to-Month,3,79.85,2848.2,0.5145371021394958
82080-BIH,Month-to-Month,10,30.2,469.65,0.5140112284255782
48298-PUN,Month-to-Month,1,75.0,2427.99,0.514007520700664
87940-UTT,Month-to-Month,22,93.0,1249.15,0.5135487463514261
41630-WES,Month-to-Month,6,80.55,2146.09,0.5133882445033386
33772-DEL,Month-to-Month,27,74.0,5817.79,0.5123327773580496
84783-WES,Month-to-Month,13,112.95,2625.75,0.5119454576138184
25566-BIH,Month-to-Month,16,45.25,295.71,0.5112236540067797
85558-GUJ,Month-to-Month,13,70.05,1091.75,0.5105237779043411
61574-KAR,Month-to-Month,13,74.25,3133.38,0.5103294117370768
43635-ODI,Month-to-Month,24,95.1,3946.18,0.5099844420785841
34064-UTT,Month-to-Month,18,98.05,5187.39,0.5098290082643993
83931-MAD,Month-to-Month,27,96.35,5092.2,0.5096175058197657
15512-PUN,Month-to-Month,13,84.8,4146.53,0.5093535376361789
96108-TEL,Month-to-Month,26,0.0,2549.1,0.5091217126674277
48234-KAR,Month-to-Month,6,94.9,5618.79,0.5087089017247028
72303-KAR,Month-to-Month,35,91.25,3978.45,0.5084104919054311
18152-ODI,Month-to-Month,8,103.1,1351.16,0.508152399412188
16343-MAH,Month-to-Month,5,69.85,1162.34,0.508148270273883
43067-KAR,Month-to-Month,19,44.55,341.03,0.5067107932693307
73015-KER,Month-to-Month,27,90.35,492.22,0.5065978855857353
45459-AND,Month-to-Month,22,108.2,2524.7,0.5061219042449588
98982-UTT,Month-to-Month,2,105.9,8713.85,0.5054763733856833
51587-UTT,Month-to-Month,36,75.1,1642.5,0.5054131825239904
91813-KER,Month-to-Month,33,40.05,162.45,0.5049182746530182
49899-DEL,Month-to-Month,20,49.6,1203.4,0.5048714437600924
44243-AND,Month-to-Month,11,53.8,540.95,0.5042178541168414
83664-TAM,One Year,22,98.9,1528.25,0.5042003733806468
33278-KER,Month-to-Month,36,78.9,1708.5,0.5036851496953914
33852-ASS,Month-to-Month,25,66.25,752.21,0.5026643006269003
62544-GUJ,Month-to-Month,33,45.3,528.45,0.5024774881183818
31196-MAD,Month-to-Month,31,45.9,1352.4,0.5021349512787833
32445-ODI,One Year,27,106.8,7138.2,0.502051652775489
33980-PUN,Month-to-Month,29,30.85,394.1,0.5016625619964745
59775-KAR,Month-to-Month,36,44.95,1011.01,0.5008999539508099
26949-MAH,Month-to-Month,19,93.4,3865.42,0.500302957920355
31507-RAJ,Month-to-Month,14,80.0,4023.62,0.4998778057272773
95174-GUJ,Month-to-Month,12,69.7,552.34,0.4997255397421611
23746-AND,Month-to-Month,29,90.4,6039.48,0.49942141860451744
37048-KAR,Month-to-Month,4,49.25,360.49,0.49935955316830044
13207-MAD,Month-to-Month,4,54.7,262.13,0.498854637991795
68185-JAM,Month-to-Month,12,106.65,2331.36,0.4977642188753554
78979-KAR,Month-to-Month,1,107.75,6224.25,0.49759817993190886
39892-ODI,Month-to-Month,31,107.55,5285.27,0.4965881634626037
99204-HAR,Month-to-Month,2,105.5,2946.05,0.4962616321951025
42561-GUJ,Month-to-Month,17,48.8,413.5,0.49583347488566754
92515-DEL,Month-to-Month,1,104.95,6104.85,0.4958325577568454
44055-UTT,Month-to-Month,17,49.4,477.85,0.4948469778916941
56595-KAR,Month-to-Month,4,45.9,664.35,0.49471022515626345
84468-BIH,Month-to-Month,8,79.85,1371.15,0.49418179054788747
64339-GUJ,Month-to-Month,20,91.5,4120.31,0.4939308674640701
88689-KAR,Month-to-Month,26,69.95,1644.38,0.49359188246116065
19152-ASS,One Year,3,100.3,5642.29,0.4926854880451604
43387-MAD,Month-to-Month,16,49.0,925.5,0.4924134262851049
29403-UTT,Month-to-Month,23,70.35,3619.98,0.4921598330627663
31589-PUN,Month-to-Month,19,85.9,2493.8,0.4916336124945446
76324-UTT,Month-to-Month,11,89.85,4050.25,0.4915584780143778
29861-TAM,Month-to-Month,20,49.15,649.4,0.4912655466504724
96222-DEL,Month-to-Month,4,95.0,2959.89,0.4901771113192681
52175-KAR,Month-to-Month,34,75.15,621.1,0.4899126310033024
97810-GUJ,Month-to-Month,32,99.0,7196.98,0.4896932543965877
68216-ODI,Month-to-Month,21,94.4,5743.32,0.4894385915808248
47938-BIH,Month-to-Month,24,29.15,357.15,0.48914337982071504
22357-AND,Month-to-Month,13,104.25,9490.95,0.488813613613718
74498-HAR,Month-to-Month,7,29.8,201.95,0.48770784303171333
39611-AND,Month-to-Month,6,24.85,955.75,0.486132088822149
92735-AND,Month-to-Month,21,61.3,410.2,0.4861200475369
84116-UTT,Month-to-Month,35,44.35,1010.15,0.4859801230976993
73441-UTT,Month-to-Month,4,81.3,3511.68,0.4856166654063905
53797-PUN,Month-to-Month,16,55.7,354.25,0.4855818246587857
89908-TAM,Month-to-Month,31,103.65,5861.6,0.48525347710433286
25634-JAM,Month-to-Month,15,96.6,3624.31,0.48513278364509993
41036-HAR,Month-to-Month,19,94.95,3200.34,0.4847533701827776
71949-JHA,Month-to-Month,34,99.05,7413.62,0.484033349017094
81886-CHH,Month-to-Month,27,85.4,8249.21,0.4839744466690078
28024-RAJ,Month-to-Month,34,89.8,7333.93,0.4839595892135664
71400-PUN,One Year,26,97.0,3386.4,0.4835640300965371
85850-HAR,One Year,30,96.5,7013.26,0.4835263979435421
36451-AND,Month-to-Month,30,64.0,594.15,0.483093104565635
68634-TEL,Month-to-Month,9,80.0,2748.65,0.4827503228887838
14622-PUN,Month-to-Month,15,34.25,163.55,0.48259653739404873
78270-TAM,Month-to-Month,15,55.7,2508.15,0.4825700605075595
93031-GUJ,Month-to-Month,30,81.0,6285.18,0.4825630933859573
81862-WES,Month-to-Month,10,80.25,5051.81,0.48211503187198995
75143-JAM,One Year,29,105.0,2178.3,0.4815469957076222
35322-MAH,Month-to-Month,11,93.25,8645.21,0.47960747077404925
45591-GUJ,Month-to-Month,5,65.55,290.44,0.4792816816177807
64258-GUJ,Month-to-Month,29,84.35,2557.49,0.47881822088969916
67669-UTT,One Year,23,103.1,5671.38,0.4788126050065848
77650-TAM,Month-to-Month,3,89.3,4814.05,0.4786346885943996
35430-ASS,Month-to-Month,3,78.3,1599.04,0.4781040636081557
73588-KER,Month-to-Month,29,85.8,3070.89,0.47734944595952156
22753-KAR,Month-to-Month,9,105.7,4186.2,0.47725056888895656
24419-BIH,Month-to-Month,16,80.75,2057.3,0.4752860406766258
25767-TAM,One Year,19,101.9,1819.05,0.4749123015725335
67293-JAM,One Year,11,95.7,1772.0,0.47431390371980986
16327-WES,One Year,2,101.45,3199.71,0.47372788366537083
48729-BIH,Month-to-Month,16,43.8,619.67,0.47365951846750515
23761-HAR,Month-to-Month,16,29.75,301.9,0.47285868917754387
51146-MAD,Month-to-Month,9,74.3,6935.5,0.4728294712936338
43717-PUN,Month-to-Month,31,75.4,1451.75,0.4726457473161611
76322-GUJ,Month-to-Month,15,59.9,1437.05,0.47232579116853846
76357-UTT,Month-to-Month,33,50.35,1098.85,0.47193154583238006
17481-MAD,One Year,22,89.35,616.16,0.4718039266584801
66114-MAD,Month-to-Month,10,69.75,2832.1,0.471608971784224
46542-HAR,Month-to-Month,32,40.35,1677.85,0.47146705681130885
95880-WES,Month-to-Month,4,75.3,2823.69,0.4711459901635797
78850-KAR,Month-to-Month,33,49.0,1363.98,0.4706528163636066
96951-AND,Month-to-Month,34,81.5,4693.82,0.47041763111191925
93540-MAH,Month-to-Month,27,75.5,2942.3,0.47038835911924887
33099-TEL,Month-to-Month,19,96.9,2280.95,0.4693414490155139
59905-TEL,Month-to-Month,36,78.85,1765.94,0.4691541124118438
21130-PUN,Month-to-Month,29,79.9,3687.25,0.46874783608927423
47925-TEL,Month-to-Month,8,104.35,4622.61,0.4681803433364965
41210-WES,Month-to-Month,35,83.4,6491.61,0.46811774907800885
65380-JAM,Month-to-Month,2,84.9,1544.81,0.4677605573208852
58522-RAJ,Month-to-Month,5,89.9,3360.02,0.46719722135265074
74782-GUJ,Month-to-Month,27,39.2,899.9,0.46695456138495084
64056-KAR,One Year,6,90.45,3224.11,0.4669132547488997
13380-JAM,Month-to-Month,8,0.0,1840.6,0.4664590498003845
75751-TAM,Month-to-Month,8,89.25,2455.72,0.46628510283370217
97301-JAM,Month-to-Month,18,49.7,1307.53,0.46591600498702185
98362-KER,Month-to-Month,9,53.65,687.29,0.46585500550720194
41758-BIH,One Year,15,75.35,419.0,0.4652347951308766
24054-BIH,Month-to-Month,3,49.85,617.15,0.46504773923274473
62597-UTT,Month-to-Month,29,91.7,3962.03,0.4650452717115443
22226-KER,Month-to-Month,13,91.0,4137.15,0.46479430172433317
82364-PUN,Month-to-Month,13,74.6,4887.53,0.46446852490576124
69378-KER,Month-to-Month,31,79.85,4720.81,0.462903888239412
85643-KER,Month-to-Month,6,94.0,6752.8,0.46114779197225886
96068-UTT,Month-to-Month,15,50.95,229.4,0.45932641111773004
32932-MAD,Month-to-Month,5,50.6,1073.3,0.4592778625847019
51858-TAM,Month-to-Month,18,55.0,771.95,0.4590949289640274
53586-HAR,Month-to-Month,13,52.3,3805.05,0.45907146410697625
99580-TEL,Month-to-Month,31,106.35,8436.78,0.45858499913688416
47565-JAM,Month-to-Month,9,54.25,712.6,0.4582757579646118
35240-WES,Month-to-Month,9,94.3,3929.5,0.4582183860336886
69814-TAM,Month-to-Month,18,103.65,7527.95,0.45818647142347574
86421-TEL,Month-to-Month,25,90.65,7330.6,0.4573529758341923
98842-DEL,Month-to-Month,12,84.3,3261.54,0.45732706321451955
33715-AND,Month-to-Month,31,83.8,4709.24,0.4565559963917735
37230-TEL,Month-to-Month,9,50.7,239.63,0.45646539121105517
41429-ODI,Month-to-Month,30,69.05,2790.91,0.4559392649643484
28291-KAR,Month-to-Month,35,49.6,1103.88,0.4559187292986912
61036-KER,One Year,30,29.8,208.62,0.4552785824302512
12853-HAR,Month-to-Month,18,80.0,4695.81,0.45515556307545285
99126-UTT,Month-to-Month,28,44.5,1307.8,0.45456735892287053
78138-HAR,Month-to-Month,22,89.9,8023.5,0.45428759329712337
34120-ODI,Month-to-Month,11,43.75,766.37,0.4539645887562338
99015-AND,One Year,12,19.95,95.64,0.4535235999467707
58518-JAM,One Year,12,89.15,688.87,0.45345298955931534
91215-JAM,Month-to-Month,16,62.1,2171.35,0.4532796351223787
26977-UTT,Month-to-Month,1,93.8,5928.08,0.45321562125113124
15205-TEL,Month-to-Month,10,0.0,5027.26,0.45267208893673055
73421-PUN,Month-to-Month,6,94.1,6234.94,0.4526386068018698
52674-ODI,Month-to-Month,29,49.75,3069.45,0.45156031333176705
52365-TAM,Month-to-Month,25,68.55,803.87,0.4514830098608014
96715-HAR,Month-to-Month,16,78.2,2040.97,0.4506934118579635
64136-TAM,One Year,9,98.25,6769.65,0.45029577531644777
61504-PUN,Month-to-Month,11,104.5,5258.15,0.45021512773435357
16702-JAM,Month-to-Month,28,89.7,5123.53,0.45018505106865814
94005-GUJ,One Year,20,106.8,7760.48,0.44975195718136046
31538-HAR,Month-to-Month,12,111.15,7503.8,0.44946890712209137
87508-RAJ,Month-to-Month,24,44.65,615.31,0.44900921114521064
92475-TAM,Month-to-Month,3,69.7,1837.34,0.44885437117596505
57083-KAR,Month-to-Month,13,98.7,7148.09,0.44786964097664544
42564-HAR,Month-to-Month,4,50.1,732.81,0.4469229202906729
31283-HAR,One Year,8,104.8,4909.21,0.44638947791205863
33053-TAM,Month-to-Month,4,100.85,7043.04,0.4455084239088612
35822-UTT,Month-to-Month,9,89.9,3682.25,0.445431943173935
89521-MAH,Month-to-Month,1,84.75,3363.91,0.44524622832883004
84192-TEL,Month-to-Month,32,51.1,563.6,0.4452295534768887
84506-GUJ,One Year,28,106.5,7154.33,0.4451780963603762
52215-HAR,Month-to-Month,36,49.8,1970.46,0.444896340369356
52196-RAJ,Month-to-Month,33,44.75,534.55,0.4433923102644499
33051-UTT,Month-to-Month,16,85.3,4994.24,0.44188281389173406
29868-RAJ,Month-to-Month,17,64.4,257.4,0.4409737192190077
47576-MAH,Month-to-Month,8,106.2,8062.46,0.4408799235421998
79867-ASS,One Year,14,95.1,3289.29,0.4408043163805862
56352-MAH,One Year,2,91.0,2636.5,0.44050346171082744
63913-JHA,One Year,31,105.25,5776.64,0.4402960128546035
61417-UTT,Month-to-Month,24,94.6,6545.76,0.4400038393812228
49879-UTT,Month-to-Month,32,49.45,549.56,0.4391849286286386
23679-TEL,Month-to-Month,11,89.6,4453.48,0.439056656673586
42399-DEL,Month-to-Month,26,95.1,1278.75,0.438161445946664
93155-KER,Month-to-Month,30,44.25,533.46,0.43764217764673363
56043-KAR,Month-to-Month,1,50.3,587.78,0.43758215599924566
23152-KAR,Month-to-Month,36,94.45,6976.65,0.4375266472603289
22134-WES,Month-to-Month,7,50.55,459.85,0.4374519645277548
54834-PUN,Month-to-Month,5,81.4,3847.4,0.43663145534444897
28587-GUJ,Month-to-Month,5,0.0,889.79,0.43662930194912536
51220-HAR,Month-to-Month,20,71.05,2366.55,0.4360838580927622
33514-UTT,Month-to-Month,3,50.35,570.51,0.4360568285558469
78149-BIH,Month-to-Month,24,25.15,468.35,0.4357323108675022
91408-MAH,One Year,33,34.55,362.6,0.43530316644428446
85301-WES,Month-to-Month,36,74.8,2217.27,0.43447560108861316
11596-KAR,Month-to-Month,11,49.2,766.11,0.4343906993532991
34897-RAJ,Month-to-Month,9,43.95,2007.85,0.4338815968864993
69335-TAM,Month-to-Month,1,95.0,3409.37,0.4337405424223806
95019-TEL,Month-to-Month,9,25.15,283.26,0.43356164221285154
99652-AND,Month-to-Month,16,29.35,226.45,0.4325289238687736
62021-RAJ,One Year,9,99.85,4533.15,0.4324747033887678
94444-MAD,Month-to-Month,21,38.9,664.4,0.4318757817662427
29540-KER,Month-to-Month,29,91.0,3892.87,0.43173156994104156
54638-UTT,One Year,21,105.1,6892.2,0.4316029096235078
99122-HAR,One Year,16,103.15,7874.7,0.4315452055327341
14878-PUN,Month-to-Month,29,83.25,6791.67,0.4311653782074374
99463-JHA,Month-to-Month,8,105.5,7551.7,0.4300541191118094
45163-RAJ,Month-to-Month,33,74.15,1334.08,0.42987458601059464
72195-TAM,Month-to-Month,20,83.4,6513.2,0.4296368715625785
76785-UTT,One Year,26,109.1,5291.06,0.42915872866147975
93096-AND,Month-to-Month,14,99.95,4718.22,0.4289472282014185
92621-ODI,Month-to-Month,3,105.45,6056.95,0.42882273173896673
44192-AND,Month-to-Month,5,100.75,3173.44,0.42875936088070704
45317-UTT,Month-to-Month,1,74.75,1049.29,0.42867419066858986
15583-KER,One Year,11,99.5,7321.93,0.4285186511877476
93220-KER,Month-to-Month,12,58.35,836.19,0.42833941012606735
67398-UTT,One Year,14,99.1,6627.8,0.42800209696668917
37906-UTT,Month-to-Month,7,69.75,4068.2,0.4279421106569335
99101-KER,Month-to-Month,25,98.8,4204.9,0.4273518431227796
83648-PUN,Month-to-Month,14,85.5,7017.35,0.4272063614701109
55895-TAM,Month-to-Month,13,76.55,2678.88,0.4270193311155981
84516-WES,One Year,30,107.05,2723.25,0.4268242309747416
78881-GUJ,One Year,9,104.85,4052.17,0.4265613374486072
53927-TAM,Month-to-Month,30,62.8,476.33,0.426489680993525
66037-ODI,Month-to-Month,9,71.95,1051.96,0.4264574622407995
53976-CHH,Month-to-Month,32,24.95,1364.75,0.4264370977213409
54515-MAD,Month-to-Month,4,49.55,412.49,0.4258871209582335
52819-PUN,One Year,9,103.95,7364.84,0.42566972476726717
83601-MAH,Month-to-Month,5,55.7,354.61,0.4254816997676357
29604-AND,Month-to-Month,32,109.4,8676.38,0.42488878407798447
41373-KAR,Month-to-Month,32,89.2,5359.39,0.42390963237609613
65556-KAR,Month-to-Month,35,84.9,6804.09,0.42380244734453654
97925-GUJ,One Year,20,101.25,7630.18,0.423689788998056
95066-AND,Month-to-Month,10,69.05,2714.99,0.42362001994949855
48240-KAR,Month-to-Month,23,45.0,298.7,0.4231837564985208
99304-KER,Month-to-Month,10,55.5,383.19,0.4229878859765762
58467-MAH,Month-to-Month,25,81.55,6361.5,0.42250474342275174
45922-MAD,Month-to-Month,5,93.25,5219.3,0.4223539446400307
12699-TEL,Month-to-Month,8,44.8,692.05,0.42190912868263086
68338-KAR,One Year,8,100.3,4530.3,0.42173486533426097
41038-TEL,One Year,3,110.5,3823.12,0.42172152971907956
28776-TEL,One Year,6,101.1,5961.02,0.4211991367291224
52668-HAR,One Year,8,97.8,8090.26,0.4210862680671153
47661-HAR,One Year,9,86.8,2955.42,0.42101407372930866
58826-TAM,Month-to-Month,8,56.75,836.25,0.4206683961877613
45390-PUN,Month-to-Month,8,48.95,422.23,0.4204956068079724
16003-MAD,Month-to-Month,32,69.6,1655.99,0.41944912627250436
93014-MAH,One Year,2,116.25,4660.99,0.4190890722679937
56229-ASS,Month-to-Month,31,74.3,2344.21,0.4187131604509846
92005-UTT,Month-to-Month,1,45.8,590.7,0.41822492535210004
87616-CHH,Month-to-Month,12,93.4,4461.86,0.4181370767566348
37295-KAR,Month-to-Month,20,60.95,713.05,0.41801233134101046
91641-TEL,One Year,9,93.8,4077.19,0.41782041491174
72968-BIH,Month-to-Month,29,20.15,73.65,0.4175470268108002
59552-UTT,Month-to-Month,14,85.9,3295.21,0.41731513724526564
21598-PUN,Month-to-Month,11,56.2,1857.58,0.4160355662326748
78989-GUJ,Month-to-Month,18,44.45,456.58,0.415615162871858
25130-KAR,Month-to-Month,10,95.9,3018.59,0.41453636393731214
29412-ASS,Month-to-Month,19,106.4,4546.6,0.4143489782642616
71425-WES,Month-to-Month,25,89.95,1834.21,0.41412855289936995
62038-RAJ,Month-to-Month,34,25.1,382.8,0.4140357340760929
48949-WES,Month-to-Month,30,96.65,8416.93,0.414007492996083
91017-GUJ,Month-to-Month,10,56.15,425.75,0.41376777584980196
49491-TEL,Month-to-Month,19,45.0,1404.18,0.4137020758248717
99350-KER,Month-to-Month,30,55.3,967.99,0.41352283476706003
62238-PUN,One Year,15,100.55,5898.87,0.4126187464238935
52350-MAD,Month-to-Month,35,89.1,5913.42,0.4123745492551003
47424-TAM,One Year,36,96.65,2078.36,0.4121547988825407
48118-MAH,Month-to-Month,26,34.7,511.02,0.4121015411505396
31894-KAR,Month-to-Month,35,92.4,3327.14,0.41174375423085485
76949-KAR,Month-to-Month,30,38.55,156.1,0.41103913533923253
74668-MAH,Month-to-Month,9,65.15,907.16,0.4109963562900927
98565-UTT,Month-to-Month,22,104.1,7932.7,0.4106713298620191
92225-JAM,Month-to-Month,14,111.5,6870.95,0.4105430311930519
19279-UTT,One Year,18,103.7,7603.95,0.4102359668638836
13567-AND,Month-to-Month,18,35.2,657.3,0.4100475917402663
48545-AND,One Year,15,98.85,4758.1,0.40963407218951914
48549-HAR,Month-to-Month,33,49.5,473.26,0.40945901608825913
43466-ODI,Month-to-Month,3,114.1,7883.67,0.40928662422088735
53414-MAH,Month-to-Month,6,109.95,5441.0,0.40909694934849117
53665-HAR,One Year,20,104.9,9490.53,0.409075446779403
53957-BIH,Month-to-Month,34,65.85,1088.41,0.4089292329906588
78911-WES,Month-to-Month,29,31.65,389.95,0.40887713620416644
84975-UTT,Month-to-Month,21,108.25,8234.77,0.40840450988208815
51550-UTT,One Year,20,100.8,3511.7,0.40789301960731406
98884-WES,One Year,36,110.85,4483.16,0.4077337614347141
68521-PUN,One Year,25,95.05,5820.68,0.4073483690031589
49485-JAM,Month-to-Month,2,60.35,2061.4,0.4069514242149435
12069-UTT,Month-to-Month,14,59.65,915.79,0.40689081189346654
83338-MAH,Month-to-Month,21,90.4,5069.91,0.4066248347554226
38985-UTT,Month-to-Month,12,51.1,1178.1,0.40660506067978647
58353-MAH,Month-to-Month,13,0.0,610.28,0.4065130911047246
62794-MAD,Month-to-Month,16,90.4,6339.95,0.40649431778814005
88789-TAM,One Year,6,100.05,2289.35,0.4062060011904496
89597-MAH,One Year,3,94.4,2718.2,0.4056179247763702
45769-GUJ,One Year,17,103.8,3616.32,0.4055594166133379
91332-JAM,Month-to-Month,5,106.45,8499.2,0.40501028545320067
91590-TAM,Month-to-Month,11,68.85,3033.75,0.40452532570104477
59949-KAR,Month-to-Month,10,63.95,387.9,0.4044502799706739
68840-WES,Month-to-Month,14,58.95,941.87,0.4043644831095214
18842-HAR,Month-to-Month,30,94.75,6564.66,0.40386527832161756
39280-DEL,One Year,23,104.05,3871.57,0.40353241126105316
69082-KAR,Month-to-Month,20,92.7,2403.11,0.403451076013718
85794-JHA,One Year,4,99.25,4806.7,0.40274380276355615
74937-RAJ,Month-to-Month,21,30.35,678.75,0.4027190109084499
17032-UTT,Month-to-Month,1,98.7,6061.5,0.4025673697508412
53826-MAH,One Year,12,90.7,4207.56,0.402391171582382
39078-MAH,One Year,13,99.9,8348.29,0.4022507032822241
74685-GUJ,One Year,25,92.2,2937.47,0.40215407345331816
17841-MAH,Month-to-Month,30,95.5,5014.9,0.40197848360996075
71642-KER,Month-to-Month,1,48.25,1293.8,0.40196910412021114
34135-MAH,Month-to-Month,6,71.4,1623.46,0.4005667041597464
91863-KAR,Month-to-Month,10,50.55,565.35,0.4003876728143005
35673-UTT,Month-to-Month,18,49.4,575.45,0.4000025399250021
42950-PUN,Month-to-Month,29,0.0,5450.05,0.39996761297084715
91773-DEL,One Year,11,100.5,2982.67,0.3998599584701742
47130-TEL,Month-to-Month,1,108.75,8155.01,0.3997636095837838
91731-BIH,One Year,36,100.35,3015.44,0.39972999403771314
18432-RAJ,One Year,25,97.95,5702.88,0.39957694132487914
95804-PUN,Month-to-Month,36,109.45,6848.25,0.3995455353807578
33999-ODI,Month-to-Month,35,50.85,2036.55,0.39948846110943664
92658-HAR,Month-to-Month,18,45.5,461.66,0.3994548712136804
82499-ASS,One Year,28,104.65,8292.34,0.399364505619517
66581-UTT,One Year,32,93.95,3880.97,0.399067110648756
13795-DEL,Month-to-Month,4,100.4,8495.52,0.39897465773696866
49959-HAR,Month-to-Month,32,34.4,592.75,0.39888311139401156
73897-TAM,Month-to-Month,20,44.85,2564.95,0.3986922063718797
71887-KAR,Month-to-Month,15,50.35,1277.5,0.39839073880456877
41619-TAM,Month-to-Month,35,95.4,4644.5,0.39829376492013213
63539-GUJ,Month-to-Month,9,79.1,2132.89,0.39821539944035433
13055-UTT,One Year,33,106.5,7812.1,0.3974201216210103
35011-MAH,Month-to-Month,32,103.75,6139.75,0.39728683562069006
12210-AND,Month-to-Month,31,34.3,577.15,0.3965624883070988
46241-KER,One Year,16,100.65,7018.75,0.3964912015174979
87963-UTT,Month-to-Month,10,111.45,6388.38,0.3961866795749763
25059-JAM,One Year,35,108.35,4101.7,0.39604259632645766
25507-MAD,Month-to-Month,9,26.05,565.75,0.39602305303562685
35267-ODI,Month-to-Month,20,45.65,357.59,0.39576025115527513
92278-HAR,One Year,34,103.4,7046.9,0.39515776393216734
22463-JAM,One Year,5,98.85,7511.27,0.3951498296046098
81654-KER,One Year,14,90.65,5019.15,0.3948091091891179
84373-UTT,Month-to-Month,20,84.55,4739.95,0.39468429314445413
79440-RAJ,Month-to-Month,3,64.35,394.25,0.39460601160323433
75202-MAD,Month-to-Month,4,61.4,549.78,0.3945496901063833
